timestamp,packet_type,node_id,seq,session_time_ms,uptime_ms,sensor_flags,wind_mps,temp_c,humidity_pct,pm1_0_ug_m3,pm2_5_ug_m3,pm4_0_ug_m3,pm10_ug_m3,lat,lon,gps_valid,battery_valid,battery_mv,battery_pct,flags,rssi,uid_hash,heading_true_deg,location_corrected_heading,jetson_wind_mps,jetson_wind_dir_deg,retx_total,fail_total,tx_power_dbm,tx_power_mode,delta_flags,pkt_flags,window_id,window_first,window_last,planned_sleep_ms,window_sample_count,retx,reset_cause,reset_cause_names,hang_zone,hang_zone_name
2026-09-04T03:54:27.734Z,telemetry,4,137,17068173,17068173,19,14.72,10.1,93.76,3.4,3.4,3.1,3.5,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:28.734Z,telemetry,4,137,17069173,17069173,19,14.24,10.1,93.76,3.4,3.3,3.1,3.4,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:29.734Z,telemetry,4,137,17070173,17070173,19,13.35,10.1,93.76,3.4,3.2,3.1,3.3,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:30.734Z,telemetry,4,137,17071173,17071173,19,12.93,10.1,93.76,2.4,3.1,3.1,3.2,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:31.734Z,telemetry,4,137,17072173,17072173,19,13.76,10.1,93.76,2.4,3.1,3.1,3.2,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:32.734Z,telemetry,4,137,17073173,17073173,19,13.79,10.1,93.76,2.4,3.0,3.1,3.2,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:33.734Z,telemetry,4,137,17074173,17074173,19,12.42,10.1,93.76,2.4,3.0,3.1,3.1,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:34.734Z,telemetry,4,137,17075173,17075173,19,14.79,10.1,93.76,2.4,2.9,3.1,3.0,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:35.734Z,telemetry,4,137,17076173,17076173,19,14.53,10.1,93.76,2.4,2.9,3.1,3.0,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:55:28.139,status,4,138,,,,,,,,,,,,,False,True,5143,100,2,-100,0x7622ef60,,,,,40,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:55:32.217,status,4,138,,,,,,,,,,,,,False,True,5143,100,2,-100,0x7622ef60,,,,,40,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:54:36.955Z,telemetry,4,139,17077394,17077394,19,17.37,10.1,93.72,2.6,2.9,2.9,2.9,,,,,,,,-100,,,,,,,,,,,0,232,0,0,,,0,,,,
2026-09-04T03:54:37.955Z,telemetry,4,139,17078394,17078394,19,14.81,10.1,93.72,2.6,2.8,2.9,2.9,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:38.955Z,telemetry,4,139,17079394,17079394,19,13.76,10.1,93.72,2.6,2.7,2.9,2.8,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:40.205Z,telemetry,4,139,17080644,17080644,19,12.54,10.1,93.72,2.6,2.7,2.9,2.7,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:41.205Z,telemetry,4,139,17081644,17081644,19,12.87,10.1,93.72,2.6,2.7,2.9,2.7,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:42.205Z,telemetry,4,139,17082644,17082644,19,15.64,10.1,93.72,2.6,2.7,2.9,2.7,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:43.205Z,telemetry,4,139,17083644,17083644,19,16.38,10.1,93.72,2.6,2.7,2.9,2.8,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:44.205Z,telemetry,4,139,17084644,17084644,19,15.51,10.1,93.72,2.6,2.7,2.9,2.8,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:45.205Z,telemetry,4,139,17085644,17085644,19,16.73,10.1,93.72,2.6,2.7,2.9,2.8,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:46.205Z,telemetry,4,139,17086644,17086644,19,12.72,10.1,93.72,2.6,2.7,2.9,2.8,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:47.205Z,telemetry,4,139,17087644,17087644,19,14.87,10.1,93.72,2.6,2.7,2.9,2.7,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:48.205Z,telemetry,4,139,17088644,17088644,19,15.74,10.1,93.72,2.6,2.6,2.9,2.7,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:49.205Z,telemetry,4,139,17089644,17089644,19,15.81,10.1,93.72,2.6,2.6,2.9,2.6,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:50.205Z,telemetry,4,139,17090644,17090644,19,16.51,10.1,93.72,2.6,2.5,2.9,2.6,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:54:51.205Z,telemetry,4,139,17091644,17091644,19,14.73,10.1,93.72,2.6,2.5,2.9,2.5,,,,,,,,-100,,,,,,,,,,0,0,232,0,0,,,0,,,,
2026-09-04T03:55:42.912,status,2,133,,,,,,,,,,,,,False,True,5091,100,2,-102,0xfb30178f,,,,,70,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:54:47.382Z,telemetry,2,134,17087821,17087821,19,16.16,9.82,92.03,1.1,1.3,1.4,1.5,,,,,,,,-103,,,,,,,,,,,4,232,1,0,,,1,,,,
2026-09-04T03:54:48.382Z,telemetry,2,134,17088821,17088821,19,12.5,9.82,92.03,1.1,1.3,1.4,1.6,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:49.382Z,telemetry,2,134,17089821,17089821,19,14.34,9.82,92.03,1.1,1.4,1.4,1.6,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:50.382Z,telemetry,2,134,17090821,17090821,19,12.68,9.82,92.03,1.1,1.4,1.4,1.5,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:51.382Z,telemetry,2,134,17091821,17091821,19,11.27,9.82,92.03,1.1,1.5,1.4,1.6,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:52.382Z,telemetry,2,134,17092821,17092821,19,13.77,9.82,92.03,1.1,1.5,1.4,1.6,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:53.382Z,telemetry,2,134,17093821,17093821,19,11.79,9.82,92.03,1.1,1.5,1.4,1.6,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:54.382Z,telemetry,2,134,17094821,17094821,19,14.76,9.82,92.03,1.1,1.6,1.4,1.7,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:55.382Z,telemetry,2,134,17095821,17095821,19,11.93,9.82,92.03,1.1,1.6,1.4,1.8,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:56.382Z,telemetry,2,134,17096821,17096821,19,11.35,9.82,92.03,1.1,1.6,1.4,1.8,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:57.382Z,telemetry,2,134,17097821,17097821,19,14.57,9.82,91.83,2.1,2.0,2.4,2.2,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:58.382Z,telemetry,2,134,17098821,17098821,19,11.34,9.82,91.83,2.1,2.1,2.4,2.2,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:54:59.382Z,telemetry,2,134,17099821,17099821,19,11.05,9.82,91.83,2.1,2.1,2.4,2.3,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:55:00.382Z,telemetry,2,134,17100821,17100821,19,10.6,9.82,91.83,2.1,2.2,2.4,2.3,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:55:01.382Z,telemetry,2,134,17101821,17101821,19,11.21,9.82,91.83,2.1,2.2,2.4,2.3,,,,,,,,-103,,,,,,,,,,0,4,232,0,0,,,1,,,,
2026-09-04T03:56:08.185,window_begin,4,,17127235,17127235,,,,,,,,,,,,,,,,-100,,,,,,,,,,,0,233,1,0,,,,,,,
2026-09-04T03:56:17.148,status,4,140,,,,,,,,,,,,,False,True,5078,100,2,-100,0x7622ef60,,,,,42,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:55:36.961Z,telemetry,4,141,17137400,17137400,19,13.5,10.14,93.53,2.7,3.3,3.6,3.8,,,,,,,,-100,,,,,,,,,,,0,233,1,0,,,0,,,,
2026-09-04T03:55:37.961Z,telemetry,4,141,17138400,17138400,19,12.7,10.14,93.53,2.7,3.2,3.6,3.7,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:38.961Z,telemetry,4,141,17139400,17139400,19,12.7,10.14,93.53,2.7,3.1,3.6,3.6,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:39.961Z,telemetry,4,141,17140400,17140400,19,15.4,10.14,93.53,2.7,3.0,3.6,3.4,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:40.961Z,telemetry,4,141,17141400,17141400,19,13.37,10.14,93.53,2.7,2.9,2.6,3.2,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:41.961Z,telemetry,4,141,17142400,17142400,19,14.22,10.14,93.53,2.7,2.8,2.6,3.0,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:42.961Z,telemetry,4,141,17143400,17143400,19,14.99,10.14,93.53,2.7,2.7,2.6,2.9,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:43.961Z,telemetry,4,141,17144400,17144400,19,15.7,10.14,93.53,2.7,2.7,2.6,2.8,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:44.961Z,telemetry,4,141,17145400,17145400,19,12.46,10.14,93.53,2.7,2.6,2.6,2.8,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:45.961Z,telemetry,4,141,17146400,17146400,19,13.87,10.14,93.53,2.7,2.6,2.6,2.8,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:46.961Z,telemetry,4,141,17147400,17147400,19,13.24,10.14,93.53,1.7,2.5,2.6,2.8,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:47.961Z,telemetry,4,141,17148400,17148400,19,14.63,10.14,93.53,1.7,2.5,2.6,2.7,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:48.961Z,telemetry,4,141,17149400,17149400,19,13.37,10.14,93.73,1.7,2.4,2.6,2.7,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:49.961Z,telemetry,4,141,17150400,17150400,19,15.13,10.14,93.53,1.7,2.4,2.6,2.7,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:50.961Z,telemetry,4,141,17151400,17151400,19,13.76,10.14,93.73,1.7,2.4,2.6,2.6,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:31.050,status,4,142,,,,,,,,,,,,,False,True,5143,100,2,-100,0x7622ef60,,,,,42,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:56:36.895,window_begin,2,,17152796,17152796,,,,,,,,,,,,,,,,-104,,,,,,,,,,,0,234,1,0,,,,,,,
2026-09-04T03:55:52.175Z,telemetry,4,143,17152614,17152614,19,15.94,10.14,93.66,2.0,2.3,2.5,2.5,,,,,,,,-100,,,,,,,,,,,0,233,0,0,,,0,,,,
2026-09-04T03:55:53.175Z,telemetry,4,143,17153614,17153614,19,14.73,10.14,93.66,2.0,2.3,2.5,2.5,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:54.175Z,telemetry,4,143,17154614,17154614,19,14.53,10.14,93.66,2.0,2.3,2.5,2.5,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:55.175Z,telemetry,4,143,17155614,17155614,19,16.57,10.14,93.66,2.0,2.3,2.5,2.5,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:56.175Z,telemetry,4,143,17156614,17156614,19,16.22,10.14,93.66,2.0,2.2,2.5,2.4,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:57.175Z,telemetry,4,143,17157614,17157614,19,15.77,10.14,93.66,2.0,2.2,2.5,2.4,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:58.175Z,telemetry,4,143,17158614,17158614,19,18.36,10.14,93.66,2.0,2.2,2.5,2.3,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:55:59.175Z,telemetry,4,143,17159614,17159614,19,18.36,10.14,93.66,2.0,2.2,2.5,2.3,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:00.175Z,telemetry,4,143,17160614,17160614,19,16.71,10.14,93.66,2.0,2.1,2.5,2.3,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:01.175Z,telemetry,4,143,17161614,17161614,19,16.25,10.14,93.66,2.0,2.1,2.5,2.3,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:02.175Z,telemetry,4,143,17162614,17162614,19,16.64,10.14,93.66,2.0,2.1,2.5,2.2,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:03.175Z,telemetry,4,143,17163614,17163614,19,15.2,10.14,93.66,2.0,2.1,2.5,2.2,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:04.175Z,telemetry,4,143,17164614,17164614,19,15.13,10.14,93.66,2.0,2.0,2.5,2.2,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:05.175Z,telemetry,4,143,17165614,17165614,19,15.57,10.14,93.66,2.0,2.0,2.5,2.1,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:06.175Z,telemetry,4,143,17166614,17166614,19,14.96,10.14,93.66,2.0,2.1,2.5,2.2,,,,,,,,-100,,,,,,,,,,0,0,233,0,0,,,0,,,,
2026-09-04T03:56:48.932,window_end,4,,17167347,17167347,,,,,,,,,,,,,,,,-101,,,,,,,,,,,0,233,0,1,34963,30,,,,,
2026-09-04T03:56:55.015,status,2,137,,,,,,,,,,,,,False,True,5091,100,2,-102,0xfb30178f,,,,,76,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:56:02.432Z,telemetry,2,138,17162871,17162871,19,12.7,9.6,92.42,1.5,1.8,2.1,2.2,,,,,,,,-102,,,,,,,,,,,0,234,1,0,,,0,,,,
2026-09-04T03:56:03.432Z,telemetry,2,138,17163871,17163871,19,11.21,9.6,92.42,1.5,1.7,2.1,1.7,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:04.432Z,telemetry,2,138,17164871,17164871,19,10.45,9.6,92.42,1.5,1.9,2.1,2.3,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:05.432Z,telemetry,2,138,17165871,17165871,19,10.76,9.6,92.42,1.5,1.9,2.1,2.3,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:06.432Z,telemetry,2,138,17166871,17166871,19,9.48,9.6,92.42,1.5,1.9,2.1,2.2,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:07.432Z,telemetry,2,138,17167871,17167871,19,12.55,9.6,92.42,1.5,1.7,2.1,1.7,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:08.432Z,telemetry,2,138,17168871,17168871,19,11.48,9.6,92.42,1.5,1.7,2.1,1.7,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:09.432Z,telemetry,2,138,17169871,17169871,19,10.68,9.6,92.42,1.5,1.9,2.1,1.9,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:10.432Z,telemetry,2,138,17170871,17170871,19,10.41,9.6,92.42,1.5,1.9,2.1,1.9,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:11.432Z,telemetry,2,138,17171871,17171871,19,15.51,9.6,92.42,1.5,2.0,2.1,2.0,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:12.432Z,telemetry,2,138,17172871,17172871,19,11.72,9.6,92.42,2.5,2.1,2.1,2.1,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:13.432Z,telemetry,2,138,17173871,17173871,19,14.9,9.6,92.42,2.5,2.1,2.1,2.1,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:14.432Z,telemetry,2,138,17174871,17174871,19,13.05,9.6,92.42,2.5,2.1,2.1,2.1,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:15.432Z,telemetry,2,138,17175871,17175871,19,13.34,9.6,92.62,2.5,2.2,2.1,2.2,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:16.432Z,telemetry,2,138,17176871,17176871,19,13.84,9.6,92.62,2.5,2.2,2.1,2.2,,,,,,,,-102,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:12.753,status,2,139,,,,,,,,,,,,,False,True,4950,100,2,-103,0xfb30178f,,,,,77,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:57:24.617,window_begin,4,,17202458,17202458,,,,,,,,,,,,,,,,-99,,,,,,,,,,,0,234,1,0,,,,,,,
2026-09-04T03:57:33.641,status,4,144,,,,,,,,,,,,,False,True,5143,100,2,-103,0x7622ef60,,,,,42,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:56:52.091Z,telemetry,4,145,17212530,17212530,19,18.46,10.18,93.41,2.9,3.2,3.4,3.5,,,,,,,,-99,,,,,,,,,,,0,234,1,0,,,0,,,,
2026-09-04T03:56:53.091Z,telemetry,4,145,17213530,17213530,19,18.46,10.18,93.41,2.9,3.2,3.4,3.4,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:54.091Z,telemetry,4,145,17214530,17214530,19,19.33,10.18,93.41,2.9,3.1,3.4,3.3,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:55.091Z,telemetry,4,145,17215530,17215530,19,20.28,10.18,93.41,2.9,3.0,3.4,3.2,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:56.091Z,telemetry,4,145,17216530,17216530,19,20.85,10.18,93.41,2.9,3.0,3.4,3.2,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:57.091Z,telemetry,4,145,17217530,17217530,19,20.0,10.18,93.41,2.9,3.0,3.4,3.2,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:58.091Z,telemetry,4,145,17218530,17218530,19,18.52,10.18,93.41,2.9,2.9,3.4,3.1,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:56:59.091Z,telemetry,4,145,17219530,17219530,19,21.17,10.18,93.41,2.9,2.9,3.4,3.1,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:00.091Z,telemetry,4,145,17220530,17220530,19,17.52,10.18,93.41,2.9,2.9,3.4,3.1,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:01.091Z,telemetry,4,145,17221530,17221530,19,16.44,10.18,93.41,2.9,2.9,3.4,3.1,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:02.091Z,telemetry,4,145,17222530,17222530,19,16.19,10.18,93.41,2.9,2.9,3.4,3.0,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:03.091Z,telemetry,4,145,17223530,17223530,19,14.64,10.18,93.41,2.9,2.9,3.4,3.0,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:04.091Z,telemetry,4,145,17224530,17224530,19,16.4,10.18,93.61,2.9,2.9,3.4,3.0,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:05.091Z,telemetry,4,145,17225530,17225530,19,16.22,10.18,93.41,2.9,2.8,2.4,3.0,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:06.091Z,telemetry,4,145,17226530,17226530,19,16.58,10.18,93.41,2.9,2.8,2.4,2.9,,,,,,,,-99,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:47.494,status,4,146,,,,,,,,,,,,,False,True,5053,100,2,-100,0x7622ef60,,,,,42,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:57:53.235,window_begin,2,,17228106,17228106,,,,,,,,,,,,,,,,-105,,,,,,,,,,,0,235,1,0,,,,,,,
2026-09-04T03:57:07.290Z,telemetry,4,147,17227729,17227729,19,14.68,10.18,93.55,2.5,2.7,2.8,2.8,,,,,,,,-100,,,,,,,,,,,0,234,0,0,,,0,,,,
2026-09-04T03:57:08.290Z,telemetry,4,147,17228729,17228729,19,14.0,10.18,93.55,2.5,2.6,2.8,2.7,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:09.290Z,telemetry,4,147,17229729,17229729,19,14.24,10.18,93.55,2.5,2.6,2.8,2.7,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:10.290Z,telemetry,4,147,17230729,17230729,19,16.36,10.18,93.55,2.5,2.5,2.8,2.6,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:11.290Z,telemetry,4,147,17231729,17231729,19,16.01,10.18,93.55,2.5,2.4,2.8,2.5,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:12.290Z,telemetry,4,147,17232729,17232729,19,14.56,10.18,93.55,2.5,2.4,2.8,2.4,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:13.290Z,telemetry,4,147,17233729,17233729,19,15.73,10.18,93.55,2.5,2.3,2.8,2.4,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:14.290Z,telemetry,4,147,17234729,17234729,19,14.3,10.18,93.55,2.5,2.3,1.8,2.3,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:15.290Z,telemetry,4,147,17235729,17235729,19,15.97,10.18,93.55,2.5,2.2,1.8,2.3,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:16.290Z,telemetry,4,147,17236729,17236729,19,19.59,10.18,93.55,2.5,2.2,1.8,2.3,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:17.290Z,telemetry,4,147,17237729,17237729,19,15.73,10.18,93.55,1.5,2.2,1.8,2.3,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:18.290Z,telemetry,4,147,17238729,17238729,19,15.29,10.18,93.55,1.5,2.2,1.8,2.3,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:19.290Z,telemetry,4,147,17239729,17239729,19,15.59,10.18,93.55,1.5,2.2,1.8,2.3,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:20.290Z,telemetry,4,147,17240729,17240729,19,16.99,10.18,93.55,1.5,2.2,1.8,2.3,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:57:21.290Z,telemetry,4,147,17241729,17241729,19,16.67,10.18,93.55,1.5,2.1,1.8,2.2,,,,,,,,-100,,,,,,,,,,0,0,234,0,0,,,0,,,,
2026-09-04T03:58:00.964,window_end,4,,17242558,17242558,,,,,,,,,,,,,,,,-102,,,,,,,,,,,0,234,0,1,34900,30,,,,,
2026-09-04T03:58:11.337,status,2,141,,,,,,,,,,,,,False,True,5098,100,2,-102,0xfb30178f,,,,,79,0,5,DYNAMIC,,,,,,,,,,,,
2026-09-04T03:57:17.750Z,telemetry,2,142,17238189,17238189,19,13.34,9.72,91.75,1.6,2.3,2.8,3.1,,,,,,,,-102,,,,,,,,,,,4,235,1,0,,,1,,,,
2026-09-04T03:57:18.750Z,telemetry,2,142,17239189,17239189,19,15.64,9.72,91.75,1.6,2.3,2.8,2.9,,,,,,,,-102,,,,,,,,,,0,4,235,0,0,,,1,,,,
2026-09-04T03:57:19.750Z,telemetry,2,142,17240189,17240189,19,15.27,9.72,91.75,1.6,2.2,2.8,2.7,,,,,,,,-102,,,,,,,,,,0,4,235,0,0,,,1,,,,
2026-09-04T03:57:20.750Z,telemetry,2,142,17241189,17241189,19,16.18,9.72,91.75,1.6,2.2,2.8,2.6,,,,,,,,-102,,,,,,,,,,0,4,235,0,0,,,1,,,,
2026-09-04T03:57:21.750Z,telemetry,2,142,17242189,17242189,19,12.85,9.82,91.75,1.6,2.3,2.8,2.6,,,,,,,,-102,,,,,,,,,,0,4,235,0,0,,,1,,,,
2026-09-04T03:57:22.750Z,telemetry,2,142,17243189,17243189,19,12.23,9.82,91.75,1.6,2.4,2.8,2.8,,,,,,,,-102,,,,,,,,,,0,4,235,0,0,,,1,,,,
2026-09-04T03:57:23.750Z,telemetry,2,142,17244189,17244189,19,13.14,9.82,91.75,1.6,2.5,2.8,2.8,,,,,,,,-102,,,,,,,,,,0,4,235,0,0,,,1,,,,
2026-09-04T03:57:24.750Z,telemetry,2,142,17245189,17245189,19,15.58,9.82,91.55,2.6,2.5,2.8,2.9,,,,,,,,-102,,,,,,,,,,0,4,235,0,0,,,1,,,,
2026-09-04T03:57:25.750Z,telemetry,2,142,17246189,17246189,19,14.74,9.82,91.55,2.6,2.5,2.8,2.9,,,,,,,,-102,,,,,,,,,,0,4,235,0,0,,,1,,,,
